pickup_hour,trip_distance,fare_amount,total_amount,passenger_count,trip_volume
2023-01-28 01:00:00,2.756023936170213,15.142958776595744,23.082863475177305,1,4512
2023-01-28 02:00:00,2.795379584873472,15.249419960193347,22.9873812908729,1,3517
2023-01-28 03:00:00,2.889223616922362,15.619748953974897,23.43093909809391,1,2151
2023-01-28 04:00:00,3.684365079365079,18.27305114638448,26.451172839506174,1,1134
2023-01-28 05:00:00,5.917903930131004,27.20019650655022,37.026834061135375,1,458
2023-01-28 06:00:00,5.687512376237624,25.386076732673267,34.318403465346535,1,808
2023-01-28 07:00:00,4.680299837925445,22.031612641815233,30.23410048622366,1,1234
2023-01-28 08:00:00,3.25137493905412,16.51526084836665,23.909775719161384,1,2051
2023-01-28 09:00:00,2.9963725490196076,15.903023897058825,23.34755821078431,1,3264
2023-01-28 10:00:00,2.688449381584975,15.012283554741183,22.21166284928997,1,4366
2023-01-28 11:00:00,2.7101942879347196,15.225986011268699,22.45924033417525,1,5147
2023-01-28 12:00:00,2.782809738202434,16.125841253960314,23.484130398532596,1,5997
2023-01-28 13:00:00,2.913555006943373,16.789415213701588,24.311345471377873,1,6481
2023-01-28 14:00:00,3.8337912689719915,17.601933969644815,25.129147238303865,1,6391
2023-01-28 15:00:00,2.9146172465960665,17.568564296520425,25.128599092284418,1,6610
2023-01-28 16:00:00,3.0500014463407576,18.05626410182239,25.562839166907725,1,6914
2023-01-28 17:00:00,2.95609716718039,17.821549977983267,25.34421693820637,1,6813
2023-01-28 18:00:00,2.9636866560185857,16.579535356468707,23.818598809350952,1,6887
2023-01-28 19:00:00,2.8325544899738446,17.35483435047951,24.798564370822437,1,6882
2023-01-28 20:00:00,4.752839694656489,17.619860899067007,25.938907548770143,1,5895
2023-01-28 21:00:00,3.087265202702703,17.505711148648647,25.997613175675674,1,5920
2023-01-28 22:00:00,3.034380503144654,17.42147169811321,25.9475393081761,1,6360
2023-01-28 23:00:00,3.0952826883261664,17.42099856665074,25.812860328077722,1,6279
2023-01-29 00:00:00,2.9828946415640836,16.630952208544535,24.784275887038376,1,5524
2023-01-29 01:00:00,2.8069440399417513,15.43159767006449,23.430615768670688,1,4807
2023-01-29 02:00:00,2.8452020460358054,15.465961636828645,23.373920716112533,1,3910
2023-01-29 03:00:00,3.0202801461632154,15.82814047909054,23.621161185546082,1,2463
2023-01-29 04:00:00,3.885817901234568,19.106697530864196,27.150439814814817,1,1296
2023-01-29 05:00:00,5.8273972602739725,26.34225048923679,36.15600782778865,1,511
2023-01-29 06:00:00,6.236159217877095,27.737849162011173,37.14420391061452,1,716
2023-01-29 07:00:00,5.195421455938698,23.64191570881226,32.48241379310345,1,1044
2023-01-29 08:00:00,5.37109756097561,19.78328048780488,28.090786585365855,1,1640
2023-01-29 09:00:00,3.5083308383233534,17.72372005988024,25.58749251497006,1,2672
2023-01-29 10:00:00,3.420681875792142,17.251219264892267,25.21832699619772,1,3945
2023-01-29 11:00:00,2.8941199143468954,15.752199143468951,23.265920770877944,1,4670
2023-01-29 12:00:00,3.4981631530705775,18.507158570119156,26.681316223648025,1,5455
2023-01-29 13:00:00,3.317820148989003,18.124425328130542,26.150991486342676,1,5638
2023-01-29 14:00:00,3.7926232451844597,20.088047665687235,28.738467189030363,1,6126
2023-01-29 15:00:00,3.699826437587658,19.568771037868164,27.812449158485272,1,5704
2023-01-29 16:00:00,4.099602625510023,20.966164626574418,29.702219265566793,1,5637
2023-01-29 17:00:00,4.008740472560976,20.844658917682928,29.491091844512194,1,5248
2023-01-29 18:00:00,3.3819282511210766,18.208220546269875,26.219735018344885,1,4906
2023-01-29 19:00:00,3.9469060501721596,19.573824397442202,28.000902606984752,1,4066
2023-01-29 20:00:00,3.9805690607734805,19.508834254143647,28.83109944751381,1,3620
2023-01-29 21:00:00,4.714058924485125,22.209522311212815,32.448867276887874,1,3496
2023-01-29 22:00:00,5.042511656823128,23.158439539944045,33.05103512589369,1,3217
2023-01-29 23:00:00,5.581516483516483,25.098373626373625,35.66464835164835,1,1820
2023-01-30 00:00:00,5.834529520295203,25.64339483394834,35.75834870848709,1,1084
2023-01-30 01:00:00,4.159386138613861,19.823940594059405,28.19879207920792,1,505
2023-01-30 02:00:00,3.563104693140794,17.75584837545126,24.673465703971118,1,277
2023-01-30 03:00:00,4.7918592964824125,22.33522613065327,31.060804020100505,1,199
2023-01-30 04:00:00,4.971784232365145,22.846182572614108,32.036763485477174,1,241
2023-01-30 05:00:00,5.443478991596638,25.09198319327731,34.841865546218486,1,595
2023-01-30 06:00:00,4.815449374288964,22.57918088737201,30.957895335608647,1,1758
2023-01-30 07:00:00,4.66157227138643,18.730893805309737,26.589303834808263,1,3390
2023-01-30 08:00:00,2.918326648841355,16.869895276292333,24.379772727272726,1,4488
2023-01-30 09:00:00,3.1767895782733495,18.069317730183265,26.146886729962464,1,4529
2023-01-30 10:00:00,3.133589034784612,17.908468094909008,25.80814328495738,1,4341
2023-01-30 11:00:00,2.9589587750294464,17.145253239104832,24.894751472320376,1,4245
2023-01-30 12:00:00,3.215796165489405,18.1101614530777,26.040064581231082,1,4955
2023-01-30 13:00:00,3.4761216506943087,18.708881283004107,26.752433013886172,1,5113
2023-01-30 14:00:00,3.660072912869121,19.85776522056143,28.22763580021874,1,5486
2023-01-30 15:00:00,3.2883344996501047,18.764989503149053,26.754685094471657,1,5716
2023-01-30 16:00:00,3.376078722614185,19.066646862235427,29.852584478277013,1,5386
2023-01-30 17:00:00,3.47032483352282,18.916514536300145,29.757766769530615,1,6157
2023-01-30 18:00:00,2.878555465587045,16.31328582995951,26.621293927125503,1,6175
2023-01-30 19:00:00,3.405845889757772,17.538481785237458,28.14327293534236,1,5243
2023-01-30 20:00:00,3.59172330629248,18.044700723525544,27.196761675071254,1,4561
2023-01-30 21:00:00,3.681969476744186,18.15001937984496,27.38032218992248,1,4128
2023-01-30 22:00:00,4.287201138519924,20.139829222011386,29.494079696394685,1,3162
2023-01-30 23:00:00,4.7476696165191745,22.191076696165194,31.7668534906588,1,2034
2023-01-31 00:00:00,5.135032863849766,23.14773708920188,32.573276995305164,1,1065
2023-01-31 01:00:00,4.501189979123174,20.47060542797495,28.86171189979123,1,479
2023-01-31 02:00:00,4.415382262996942,20.21284403669725,28.96125382262997,1,327
2023-01-31 03:00:00,4.784387096774194,21.040774193548387,29.841032258064516,1,155
2023-01-31 04:00:00,5.581522633744855,25.77543209876543,35.76917695473251,1,243
2023-01-31 05:00:00,12.969907264296756,23.379119010819164,32.301947449768164,1,647
2023-01-31 06:00:00,7.798328125,18.662609375,26.044677083333333,1,1920
2023-01-31 07:00:00,25.23442152678995,15.865998103366524,23.091697486960644,1,4218
2023-01-31 08:00:00,2.5854053561668793,16.560865367097833,23.976860994716706,1,5489
2023-01-31 09:00:00,3.409445589061622,17.058510957108073,24.69977711181869,1,5339
2023-01-31 10:00:00,2.761623141824026,17.445263157894736,25.074021695460022,1,4978
2023-01-31 11:00:00,2.6323075372833533,17.640540104796454,25.246473196291817,1,4962
2023-01-31 12:00:00,2.7500895856662932,18.091435237028744,25.83758118701008,1,5358
2023-01-31 13:00:00,3.033980081150867,19.838909996311326,27.831866469937292,1,5422
2023-01-31 14:00:00,3.116692215976835,19.923776188042925,27.99310338954182,1,5871
2023-01-31 15:00:00,5.306272111092743,19.91153413787403,27.913107951727557,1,6049
2023-01-31 16:00:00,3.028782438387465,18.758588216092704,29.461876938142648,1,6127
2023-01-31 17:00:00,2.886508347725964,17.429172423719056,27.797219343696025,1,6948
2023-01-31 18:00:00,2.6502003929273084,15.950052390307793,26.150977079240338,1,7635
2023-01-31 19:00:00,2.808823261463711,15.821055268751898,26.0016459155785,1,6586
2023-01-31 20:00:00,3.2178955054356644,16.743128346584456,25.530777218886904,1,6163
2023-01-31 21:00:00,11.668725695002411,17.130197653864695,25.88413305479672,1,6223
2023-01-31 22:00:00,3.5354242246928025,17.992572654573824,26.9288745855276,1,5127
2023-01-31 23:00:00,4.255971719829003,20.320108516935218,29.7568332785268,1,3041
2023-02-01 00:00:00,4.5729999999999995,22.02,31.381,2,10
2023-01-31 23:00:00,3.87,18.9875,26.87125,2,8
2023-02-01 00:00:00,4.388512786002692,20.93699192462988,29.806547779273217,1,1486
2023-02-01 01:00:00,3.616695652173913,17.556782608695652,25.631797101449273,1,690
2023-02-01 02:00:00,3.7461930294906165,16.99391420911528,24.628310991957107,1,373
2023-02-01 03:00:00,4.086926605504587,19.613899082568807,27.783761467889907,1,218
2023-02-01 04:00:00,5.194901960784314,25.485843137254903,35.30827450980392,1,255
2023-02-01 05:00:00,5.3462404870624045,23.85951293759513,33.81132420091324,1,657
2023-02-01 06:00:00,6.219157239819004,19.157024886877828,27.037381221719453,1,1768
2023-02-01 07:00:00,3.162574478649454,17.090126613704072,24.48698609731877,1,4028
2023-02-01 08:00:00,2.657802774653168,16.14088676415448,23.372253468316462,1,5334
2023-02-01 09:00:00,2.7540388848129127,16.805099046221567,24.355942773294206,1,5452
2023-02-01 10:00:00,2.850195319697807,17.385581352496775,25.187169707020452,1,5427
2023-02-01 11:00:00,2.6864712471994023,17.124428678117997,24.486103435399553,1,5356
2023-02-01 12:00:00,2.80131139154161,17.38086800818554,25.036137448840382,1,5864
2023-02-01 13:00:00,3.049627993884831,18.02360625106166,25.754374044504843,1,5887
2023-02-01 14:00:00,3.2116926322622525,18.944474196689388,26.817041544952936,1,6162
2023-02-01 15:00:00,2.917265113446018,17.675961626313384,25.40712806456525,1,6567
2023-02-01 16:00:00,3.135892078761461,18.132125356981813,28.689851194949643,1,6653
2023-02-01 17:00:00,2.7638342941413057,17.018603029896767,27.402253653304733,1,7459
2023-02-01 18:00:00,2.5580689230769234,15.47430523076923,25.51822646153846,1,8125
2023-02-01 19:00:00,3.0654522241634186,16.536610670608788,26.996117457331003,1,7441
2023-02-01 20:00:00,3.21043295074822,16.797408106930117,25.63013511550196,1,6883
2023-02-01 21:00:00,3.29359022556391,17.1042018507808,25.911058415268943,1,6916
2023-02-01 22:00:00,3.2430834384573797,16.952728419535052,25.648224905388357,1,5549
2023-02-01 23:00:00,4.120254658385093,19.92814906832298,29.155254658385093,1,3220
2023-02-02 00:00:00,4.0530052724077335,19.449730521382545,28.110328060925603,1,1707
2023-02-02 01:00:00,3.665767878077374,17.70103165298945,25.69021101992966,1,853
2023-02-02 02:00:00,3.667118997912317,19.062755741127347,26.955135699373695,1,479
2023-02-02 03:00:00,4.334612903225807,22.84048387096774,31.163806451612906,1,310
2023-02-02 04:00:00,5.295322580645161,24.743,34.04048387096774,1,310
2023-02-02 05:00:00,4.940910623946037,23.200118043844856,32.7747892074199,1,593
2023-02-02 06:00:00,4.11021188630491,19.471865633074934,27.365307493540055,1,1935
2023-02-02 07:00:00,6.736635832521909,17.83246835443038,25.41339581304771,1,4108
2023-02-02 08:00:00,2.792973669674093,16.856269563616276,24.28494936475787,1,5431
2023-02-02 09:00:00,2.599493862134089,16.281794145420207,23.652655335221908,1,5295
2023-02-02 10:00:00,2.8132873867069486,17.12160498489426,24.717316842900303,1,5296
2023-02-02 11:00:00,2.7205474518278407,17.03392400504232,24.604993697100667,1,5553
2023-02-02 12:00:00,2.9220050804403046,17.749004233700255,25.584206604572394,1,5905
2023-02-02 13:00:00,3.0172748655913977,17.95363575268817,25.89672379032258,1,5952
2023-02-02 14:00:00,3.1924718932693747,18.737321241193225,26.89450457202818,1,6671
2023-02-02 15:00:00,3.136819917743831,18.34980170387779,26.356965334900117,1,6808
2023-02-02 16:00:00,3.143021572317938,18.16512668307514,28.895685536412337,1,6907
2023-02-02 17:00:00,3.0653971461043064,17.799244854148252,28.36665235509534,1,7919
2023-02-02 18:00:00,2.718263016157989,16.433984515260324,26.834029398563732,1,8912
2023-02-02 19:00:00,2.9447387315516553,16.588548065416834,27.04067012365377,1,7521
2023-02-02 20:00:00,3.150418453349105,17.159886145201835,25.959195623244124,1,6763
2023-02-02 21:00:00,3.1879435426958365,17.012852505292873,25.95813549752999,1,7085
2023-02-02 22:00:00,3.3263350953067436,17.487108761813232,26.259424955950664,1,6243
2023-02-02 23:00:00,3.7324988933156265,18.57552678176184,27.44185701637893,1,4518
2023-02-03 00:00:00,3.844948109710897,18.595871015567088,27.34508895478132,1,2698
2023-02-03 01:00:00,3.1722628205128203,16.07375641025641,24.115301282051284,1,1560
2023-02-03 02:00:00,3.044031180400891,15.848875278396438,23.608485523385298,1,898
2023-02-03 03:00:00,3.509416342412451,17.639182879377433,25.34461089494163,1,514
2023-02-03 04:00:00,5.104110854503464,23.554572748267898,33.22771362586605,1,433
2023-02-03 05:00:00,5.7312297734627835,25.1955501618123,35.75940129449838,1,618
2023-02-03 06:00:00,4.5226137052759245,20.59369314736204,29.030103092783506,1,1649
2023-02-03 07:00:00,3.4852323529411766,18.254185294117647,25.99688823529412,1,3400
2023-02-03 08:00:00,3.793748633879782,16.618859016393444,24.10702950819672,1,4575
2023-02-03 09:00:00,2.830359231411863,16.506785714285716,24.09043859649123,1,4788
2023-02-03 10:00:00,2.85183669473272,16.77816917955747,24.331521441159193,1,5107
2023-02-03 11:00:00,2.755408217245636,16.631315464644683,24.219555633926998,1,5671
2023-02-03 12:00:00,3.9138470588235292,17.36682016806723,25.2600218487395,1,5950
2023-02-03 13:00:00,3.196931068601583,17.92465864116095,25.828294854881268,1,6064
2023-02-03 14:00:00,3.1998608521015637,18.483488739061826,26.61491177736336,1,6971
2023-02-03 15:00:00,23.558691926630072,17.778793680546258,25.64259874146472,1,7469
2023-02-03 16:00:00,3.7688291644491754,17.691722990952634,28.179297498669506,1,7516
2023-02-03 17:00:00,2.979144937749589,16.916559783885365,27.449908386187456,1,8514
2023-02-03 18:00:00,3.767596561732529,15.218084393837911,25.022439160526904,1,8958
2023-02-03 19:00:00,3.539543274994006,16.0619575641333,26.111826900023974,1,8342
2023-02-03 20:00:00,2.9149399599733155,16.30430620413609,24.78008005336891,1,5996
2023-02-03 21:00:00,3.0123671416596816,16.397835708298405,24.89490025146689,1,5965
2023-02-03 22:00:00,3.239052100840336,17.4757512605042,26.093447058823532,1,5950
2023-02-03 23:00:00,3.339669853869746,17.647750315713512,26.39075951650731,1,5543
2023-02-04 00:00:00,3.3356834030683404,17.24973965597397,25.81082752208275,1,4302
2023-02-04 01:00:00,2.8461400247831476,15.465068153655514,23.487586741016106,1,3228
2023-02-04 02:00:00,2.6639200718455323,14.565330040413112,22.266174225415355,1,2227
2023-02-04 03:00:00,2.8131727205337285,15.164062268346923,23.097464788732395,1,1349
2023-02-04 04:00:00,3.484153400868307,18.309913169319827,26.361823444283647,1,691
2023-02-04 05:00:00,26.54866310160428,27.287245989304814,37.02622994652406,1,374
2023-02-04 06:00:00,5.838800000000001,25.91604,35.249559999999995,1,750
2023-02-04 07:00:00,10.474755804643715,22.29614891913531,30.778030424339473,1,1249
2023-02-04 08:00:00,3.418210922787194,16.954416195856872,24.458846516007533,1,2124
2023-02-04 09:00:00,2.8445466405740376,14.9313698630137,22.084083496412266,1,3066
2023-02-04 10:00:00,2.6621975368268536,14.793095870562667,21.798423086211063,1,4141
2023-02-04 11:00:00,2.539797711483449,14.577131181038006,21.694017163874133,1,4894
2023-02-04 12:00:00,2.6790361666972644,15.307014870570956,22.510356159353773,1,5447
2023-02-04 13:00:00,35.57188183421516,15.965917107583774,23.192287477954142,1,5670
2023-02-04 14:00:00,3.257205574912892,18.106851916376307,25.973911149825785,1,5740
2023-02-04 15:00:00,3.147945182158665,17.90516002723868,25.675791624106232,1,5874
2023-02-04 16:00:00,18.036519600307454,17.38744657955419,24.955548039969255,1,6505
2023-02-04 17:00:00,15.022956548631514,17.649090768517087,25.207815061079327,1,6467
2023-02-04 18:00:00,2.7009551069599276,16.537948177161795,23.905155167219043,1,6638
2023-02-04 19:00:00,2.7573518762343645,16.84324884792627,24.2243844634628,1,6076
2023-02-04 20:00:00,2.9751073309031995,16.94039287160794,25.30397731875253,1,4938
2023-02-04 21:00:00,3.0131075392269424,16.82507462686567,25.207531572904706,1,5226
2023-02-04 22:00:00,23.530031364349192,17.894188883080677,26.521949817041296,2,5739
2023-02-04 23:00:00,4.242925194711103,17.504138742981343,25.918230393044738,1,5521
2023-02-05 00:00:00,2.9489842127129204,16.114927295388448,24.060839218944746,1,4814
2023-02-05 01:00:00,2.734377990430622,15.181866028708134,23.02156034024455,1,3762
2023-02-05 02:00:00,4.307196581196581,14.827770940170941,22.612475213675214,1,2925
2023-02-05 03:00:00,3.0100749464668093,15.653977516059959,23.43141327623126,1,1868
2023-02-05 04:00:00,3.726025267249757,18.62208940719145,26.872507288629738,1,1029
2023-02-05 05:00:00,6.965651162790698,31.76860465116279,42.22841860465117,1,430
2023-02-05 06:00:00,8.941803051317615,27.828418862690707,36.82024965325937,1,721
2023-02-05 07:00:00,5.4280694326841665,24.671278577476713,33.70005927180355,1,1181
2023-02-05 08:00:00,5.871845618107952,18.46476494486361,26.367022634939058,1,1723
2023-02-05 09:00:00,3.383017813482361,17.12435557107929,24.76978344393992,1,2863
2023-02-05 10:00:00,3.2538945752302966,16.718748720573185,24.37083930399181,1,3908
2023-02-05 11:00:00,3.178893854748603,16.653530726256985,24.44757541899441,1,4475
2023-02-05 12:00:00,3.2768383210260397,17.424996113486202,25.33394675476098,1,5146
2023-02-05 13:00:00,3.696201931838892,19.515540368142883,27.96148350646984,1,5487
2023-02-05 14:00:00,3.90943423166161,20.88444761734785,29.71319828663216,1,5603
2023-02-05 15:00:00,3.801136023916293,20.239493647234678,28.794073243647237,1,5352
2023-02-05 16:00:00,3.9521560823671913,20.562377573974736,29.351534867624153,1,5779
2023-02-05 17:00:00,3.8706673960612696,20.39273158278629,29.015191466083152,1,5484
2023-02-05 18:00:00,3.7005316894625313,19.311649007898286,27.76255249470237,1,5191
2023-02-05 19:00:00,4.058277634961439,20.282699228791774,28.779693853704135,1,4279
2023-02-05 20:00:00,4.2700076765609,20.49474923234391,30.409365404298875,1,3908
2023-02-05 21:00:00,4.55284140969163,21.517802863436124,31.372739537444932,1,3632
2023-02-05 22:00:00,5.644393996247655,25.46084052532833,35.99334333958724,1,2665
2023-02-05 23:00:00,6.434002134471718,28.482091782283884,39.85408217716115,1,1874
2023-02-06 00:00:00,6.114261168384879,26.24995704467354,36.80213058419244,1,1164
2023-02-06 01:00:00,5.946868131868132,26.173205128205126,35.50710622710623,1,546
2023-02-06 02:00:00,5.222614379084967,23.184444444444445,31.5178431372549,1,306
2023-02-06 03:00:00,32.06057416267942,20.381722488038275,29.333014354066986,1,209
2023-02-06 04:00:00,5.616135458167331,26.536852589641434,35.91876494023904,1,251
2023-02-06 05:00:00,5.630694645441389,25.581331403762665,35.45600578871201,1,691
2023-02-06 06:00:00,4.592431218416619,21.611746209994383,29.713593486805163,1,1781
2023-02-06 07:00:00,3.684521906861394,19.190573160650317,27.066426012675667,1,3629
2023-02-06 08:00:00,2.9624069065945497,17.31551695444144,24.86422508841273,1,4807
2023-02-06 09:00:00,3.1252055360462716,18.12423879363768,26.26447634786201,1,4841
2023-02-06 10:00:00,3.0817288348700753,17.733979463537302,25.63648365465214,1,4772
2023-02-06 11:00:00,3.0329226793021755,17.665397372388544,25.376827482231317,1,4643
2023-02-06 12:00:00,3.1488832088084937,17.759638222571766,25.491181675186787,1,5086
2023-02-06 13:00:00,3.5106568936722953,18.819137131193173,26.8891297086658,1,5389
2023-02-06 14:00:00,3.514332577211656,19.15069970336765,27.461894957250042,1,5731
2023-02-06 15:00:00,4.914106234096693,18.87347169211196,26.92226463104326,1,6288
2023-02-06 16:00:00,3.4139485603364603,18.705022646392752,29.46650113231964,1,6182
2023-02-06 17:00:00,3.33201644245142,18.25057249626308,29.092895366218237,1,6690
2023-02-06 18:00:00,2.8648745202243875,16.109480366105696,26.435147623265426,1,6774
2023-02-06 19:00:00,3.86553565030455,16.982502687208886,27.58499104263705,1,5582
2023-02-06 20:00:00,3.5796658097686374,17.852651769824007,27.06152461933953,1,5057
2023-02-06 21:00:00,3.795249083459133,18.633282294587016,27.876335993098984,1,4637
2023-02-06 22:00:00,4.058329197684036,19.521284808381584,28.955831265508685,1,3627
2023-02-06 23:00:00,4.965514176893779,23.122683030046552,33.11906898011003,1,2363
2023-02-07 00:00:00,5.694787775891341,25.55981324278438,35.07473684210527,1,1178
2023-02-07 01:00:00,4.139762845849802,19.163142292490118,27.007411067193676,1,506
2023-02-07 02:00:00,4.195401459854015,19.83237226277372,28.283065693430657,1,274
2023-02-07 03:00:00,4.0727659574468085,21.128244680851065,29.458138297872342,1,188
2023-02-07 04:00:00,6.983660714285714,30.677946428571428,40.72616071428571,1,224
2023-02-07 05:00:00,4.846206293706294,22.398793706293706,31.86263986013986,1,572
2023-02-07 06:00:00,3.857933333333333,18.92375,26.48938888888889,1,1800
2023-02-07 07:00:00,4.984621134020619,16.734963917525775,24.000100515463917,1,3880
2023-02-07 08:00:00,2.7730970982142855,16.990420386904763,24.560143229166663,1,5376
2023-02-07 09:00:00,2.8144583107252665,17.46544040513655,25.415024416711884,1,5529
2023-02-07 10:00:00,2.8646649578908825,17.73026547052362,25.619102892713293,1,5462
2023-02-07 11:00:00,2.5928960626982644,16.901688747900728,24.367102071281955,1,5359
2023-02-07 12:00:00,2.7246002805049088,16.892226507713882,24.32447931276297,1,5704
2023-02-07 13:00:00,2.909181452962839,17.341352527619687,24.98009876129896,1,5974
2023-02-07 14:00:00,3.3680696109973676,18.94608803743785,27.11091108511261,1,6838
2023-02-07 15:00:00,3.156568134791605,18.34959355601537,26.307942654448716,1,6766
2023-02-07 16:00:00,3.0454204093653368,17.790219408040052,28.331805330584597,1,6791
2023-02-07 17:00:00,3.574841641053054,17.32841106508085,27.84974742750234,1,7483
2023-02-07 18:00:00,2.6340802299425143,15.778131717070732,25.9609247688078,1,8002
2023-02-07 19:00:00,2.8890755933196606,16.060943451508937,26.4601552886024,1,6826
2023-02-07 20:00:00,3.1301868576767364,16.428744939271255,25.207591093117408,1,6422
2023-02-07 21:00:00,3.138635242929659,16.610060913705585,25.376287164612037,1,6895
2023-02-07 22:00:00,3.604009291052313,17.992421732983235,26.833762876186626,1,4951
2023-02-07 23:00:00,3.6942234420406845,18.223157894736843,27.201688731030032,1,3097
2023-02-08 00:00:00,4.172160326086956,19.633145380434783,28.07110733695652,1,1472
2023-02-08 01:00:00,3.4499127906976743,17.733691860465118,25.52954941860465,1,688
2023-02-08 02:00:00,3.6098245614035087,18.306900584795322,26.0516081871345,1,342
2023-02-08 03:00:00,4.147201834862385,20.93880733944954,29.15912844036697,1,218
2023-02-08 04:00:00,5.764395973154362,28.038154362416112,38.10104026845638,1,298
2023-02-08 05:00:00,5.426320907617504,25.007860615883306,35.267585089141,1,617
2023-02-08 06:00:00,6.782122060470324,19.400694288913773,27.297004479283313,1,1786
2023-02-08 07:00:00,3.111145431145431,17.08709137709138,24.571317889317886,1,3885
2023-02-08 08:00:00,2.746346372958602,16.73672996581846,24.209635396885684,1,5266
2023-02-08 09:00:00,2.7828840820854133,17.319478646699945,25.08957293399889,1,5409
2023-02-08 10:00:00,2.7493143621084797,17.369532085561495,24.96844346829641,1,5236
2023-02-08 11:00:00,2.8074246877296107,17.710365540044084,25.45705547391624,1,5444
2023-02-08 12:00:00,4.710623517451711,17.93526601152152,25.72196374110471,1,5902
2023-02-08 13:00:00,3.099239517908674,18.466732303513837,26.329300628076727,1,5891
2023-02-08 14:00:00,3.3278184366241046,19.092290563687325,27.39696979134226,1,6422
2023-02-08 15:00:00,3.128744608061877,18.39562100252863,26.491294065149486,1,6723
2023-02-08 16:00:00,3.2419973737963237,18.586044645462504,29.324776772687482,1,6854
2023-02-08 17:00:00,2.7130456047587574,16.679969596827494,27.050720423000662,1,7565
2023-02-08 18:00:00,2.674770879526977,16.087786400591277,26.371367331855136,1,8118
2023-02-08 19:00:00,2.9246304198210598,16.508002752924984,26.93890433585685,1,7265
2023-02-08 20:00:00,3.197877120586887,17.128144581996025,26.124285495949874,1,6543
2023-02-08 21:00:00,3.3590492957746476,17.35993544600939,26.215404929577467,1,6816
2023-02-08 22:00:00,3.3120711261642675,17.298931414055886,26.06348348856901,1,5905
2023-02-08 23:00:00,3.847789389067524,19.499975884244375,28.653531618435153,1,3732
2023-02-09 00:00:00,3.8077374440576826,18.432143212332175,26.87941819990055,1,2011
2023-02-09 01:00:00,3.206998961578401,16.30815160955348,24.215773624091383,1,963
2023-02-09 02:00:00,3.2812380952380953,16.694095238095237,24.28481904761905,1,525
2023-02-09 03:00:00,3.8552506596306073,18.89094986807388,26.524116094986805,1,379
2023-02-09 04:00:00,6.424577922077922,27.494805194805192,38.618474025974024,1,308
2023-02-09 05:00:00,5.788850393700788,26.75,37.432314960629924,1,635
2023-02-09 06:00:00,4.20109756097561,20.190349223946786,28.287389135254987,1,1804
2023-02-09 07:00:00,3.3229858657243816,18.23969712266532,26.071420999495206,1,3962
2023-02-09 08:00:00,2.736677382753404,16.750332829046897,24.32538577912254,1,5288
2023-02-09 09:00:00,2.9266166219839143,18.088605898123323,25.98994816800715,1,5595
2023-02-09 10:00:00,2.827024049935744,17.34484119698917,25.04259776023499,1,5447
2023-02-09 11:00:00,2.977567010309278,18.29179209621993,26.25627319587629,1,5820
2023-02-09 12:00:00,3.0013271812080538,18.313256711409394,26.269387583892616,1,5960
2023-02-09 13:00:00,3.271414468360576,19.10043049037061,27.454117171063277,1,6179
2023-02-09 14:00:00,3.3697410714285714,19.541111607142856,27.889955357142856,1,6720
2023-02-09 15:00:00,4.745361888606164,19.826365564037317,28.324666383941192,1,7074
2023-02-09 16:00:00,3.3745058722429104,19.814200802062448,30.79372959037525,1,6982
2023-02-09 17:00:00,3.222375415282392,19.065330948121645,29.97714796831076,1,7826
2023-02-09 18:00:00,2.721549947910638,17.22590346104873,27.658072693598797,1,8639
2023-02-09 19:00:00,2.9577779250033123,17.18463892937591,27.654972836888827,1,7547
2023-02-09 20:00:00,3.3375281886074095,18.007737589691022,27.066810660418803,1,6829
2023-02-09 21:00:00,3.327148611710545,17.743398072219826,26.78379082146454,1,6951
2023-02-09 22:00:00,3.6825715576981017,18.89382645375113,27.992469117203978,1,6638
2023-02-09 23:00:00,3.908982142857143,19.61689880952381,28.800158730158728,1,5040
2023-02-10 00:00:00,3.4183961931617906,17.367902714134647,25.771339443073668,1,2837
2023-02-10 01:00:00,3.5627518289251547,17.453415869442882,25.819065841305573,1,1777
2023-02-10 02:00:00,3.138477251624884,16.29995357474466,23.948477251624883,1,1077
2023-02-10 03:00:00,3.7831653543307087,18.785921259842517,26.864047244094486,1,635
2023-02-10 04:00:00,5.57342803030303,25.82005681818182,36.076193181818184,1,528
2023-02-10 05:00:00,6.351556982343499,28.043515248796147,39.68508828250401,1,623
2023-02-10 06:00:00,4.8100862068965515,22.515591133004925,31.17764778325123,1,1624
2023-02-10 07:00:00,3.480158208955224,18.332537313432837,26.320053731343283,1,3350
2023-02-10 08:00:00,3.0724085811799124,17.618410531448074,25.400555826426135,1,4102
2023-02-10 09:00:00,3.158029794376836,17.979108266890474,26.113858581619805,1,4766
2023-02-10 10:00:00,3.2054830234438154,18.256473322554566,26.273320533548908,1,4948
2023-02-10 11:00:00,3.0248525821596246,17.990888262910797,25.71701971830986,1,5325
2023-02-10 12:00:00,3.194683918027093,18.348412643278916,26.354649183744357,1,5758
2023-02-10 13:00:00,3.469885367498314,19.437108900876602,27.739549898853678,1,5932
2023-02-10 14:00:00,3.56489110707804,20.140176950998185,28.65186932849365,1,6612
2023-02-10 15:00:00,4.863538554398672,20.045325184849855,28.275945374981138,1,6627
2023-02-10 16:00:00,3.1300690161527167,18.365588839941264,28.98492657856094,1,6810
2023-02-10 17:00:00,2.9660525973180576,17.3209295664627,27.850955604738967,1,7681
